SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,GAMES_PLAYED
22018,1610612739,CLE,Cleveland Cavaliers,0021800270,2018-11-23,CLE @ PHI,W,241,121,49,93,0.527,11,22,0.5,12,16,0.75,14,28,42,16,7,1,8,25,9.0,16
22018,1610612739,CLE,Cleveland Cavaliers,0021800279,2018-11-24,CLE vs. HOU,W,239,117,44,90,0.489,7,22,0.318,22,29,0.759,20,29,49,15,11,2,13,24,9.0,17
22018,1610612739,CLE,Cleveland Cavaliers,0021800295,2018-11-26,CLE vs. MIN,L,240,95,36,86,0.419,10,31,0.323,13,14,0.929,9,31,40,24,4,3,16,18,-7.0,18
22018,1610612739,CLE,Cleveland Cavaliers,0021800313,2018-11-28,CLE @ OKC,L,241,83,35,89,0.393,9,23,0.391,4,9,0.444,7,36,43,20,4,1,12,19,-17.0,19
22018,1610612739,CLE,Cleveland Cavaliers,0021800319,2018-11-30,CLE @ BOS,L,239,95,30,77,0.39,7,22,0.318,28,35,0.8,9,27,36,18,5,1,13,21,-33.0,20
22018,1610612739,CLE,Cleveland Cavaliers,0021800332,2018-12-01,CLE vs. TOR,L,240,95,34,88,0.386,5,22,0.227,22,25,0.88,11,33,44,14,6,0,11,23,-11.0,21
22018,1610612739,CLE,Cleveland Cavaliers,0021800345,2018-12-03,CLE @ BKN,W,240,99,38,88,0.432,4,15,0.267,19,20,0.95,14,41,55,15,5,4,9,17,2.0,22
22018,1610612739,CLE,Cleveland Cavaliers,0021800355,2018-12-05,CLE vs. GSW,L,240,105,39,89,0.438,11,32,0.344,16,23,0.696,12,29,41,17,7,2,10,19,-17.4,23
22018,1610612739,CLE,Cleveland Cavaliers,0021800372,2018-12-07,CLE vs. SAC,L,242,110,43,81,0.531,10,26,0.385,14,19,0.737,7,28,35,20,4,0,16,17,-19.0,24
22018,1610612739,CLE,Cleveland Cavaliers,0021800381,2018-12-08,CLE vs. WAS,W,239,116,47,89,0.528,15,31,0.484,7,10,0.7,12,37,49,26,5,5,7,20,15.0,25
22018,1610612739,CLE,Cleveland Cavaliers,0021800395,2018-12-10,CLE @ MIL,L,240,92,36,96,0.375,10,30,0.333,10,15,0.667,8,38,46,24,5,2,9,15,-16.0,26
22018,1610612739,CLE,Cleveland Cavaliers,0021800406,2018-12-12,CLE vs. NYK,W,241,113,43,91,0.473,10,34,0.294,17,21,0.81,12,39,51,19,7,4,12,18,7.0,27
22018,1610612739,CLE,Cleveland Cavaliers,0021800423,2018-12-14,CLE vs. MIL,L,241,102,35,87,0.402,13,36,0.361,19,21,0.905,13,37,50,24,7,2,15,24,-12.0,28
22018,1610612739,CLE,Cleveland Cavaliers,0021800437,2018-12-16,CLE vs. PHI,L,241,105,41,88,0.466,12,30,0.4,11,17,0.647,6,27,33,28,8,0,12,20,-23.0,29
22018,1610612739,CLE,Cleveland Cavaliers,0021800451,2018-12-18,CLE @ IND,W,239,92,38,91,0.418,6,31,0.194,10,13,0.769,12,39,51,19,7,5,9,16,1.0,30
22018,1610612739,CLE,Cleveland Cavaliers,0021800455,2018-12-19,CLE @ CHA,L,240,99,41,85,0.482,10,23,0.435,7,12,0.583,4,31,35,24,8,6,7,18,-11.0,31
22018,1610612739,CLE,Cleveland Cavaliers,0021800470,2018-12-21,CLE @ TOR,L,240,110,39,82,0.476,9,24,0.375,23,30,0.767,11,29,40,20,5,5,11,23,-16.0,32
22018,1610612739,CLE,Cleveland Cavaliers,0021800490,2018-12-23,CLE vs. CHI,L,241,92,38,84,0.452,7,23,0.304,9,14,0.643,7,24,31,11,5,2,11,20,-20.0,33
22018,1610612739,CLE,Cleveland Cavaliers,0021800508,2018-12-26,CLE @ MEM,L,241,87,33,93,0.355,9,29,0.31,12,15,0.8,19,34,53,19,9,1,16,21,-8.0,34
22018,1610612739,CLE,Cleveland Cavaliers,0021800521,2018-12-28,CLE @ MIA,L,241,94,31,81,0.383,13,37,0.351,19,22,0.864,9,33,42,21,6,2,14,15,-24.0,35
22018,1610612739,CLE,Cleveland Cavaliers,0021800529,2018-12-29,CLE @ ATL,L,241,108,40,85,0.471,5,23,0.217,23,29,0.793,10,34,44,27,9,2,12,23,-3.0,36
22018,1610612739,CLE,Cleveland Cavaliers,0021800555,2019-01-02,CLE vs. MIA,L,239,92,34,75,0.453,13,31,0.419,11,13,0.846,2,20,22,23,8,3,12,16,-25.0,37
22018,1610612739,CLE,Cleveland Cavaliers,0021800567,2019-01-04,CLE vs. UTA,L,241,91,32,82,0.39,11,21,0.524,16,17,0.941,7,32,39,14,6,1,13,21,-26.0,38
22018,1610612739,CLE,Cleveland Cavaliers,0021800579,2019-01-05,CLE vs. NOP,L,241,98,36,88,0.409,12,33,0.364,14,18,0.778,10,24,34,22,12,3,17,23,-35.0,39
22018,1610612739,CLE,Cleveland Cavaliers,0021800599,2019-01-08,CLE vs. IND,L,239,115,41,76,0.539,13,29,0.448,20,23,0.87,8,27,35,24,4,3,16,20,-8.0,40
22018,1610612739,CLE,Cleveland Cavaliers,0021800612,2019-01-09,CLE @ NOP,L,240,124,42,88,0.477,14,30,0.467,26,30,0.867,9,22,31,27,7,3,13,30,-16.0,41
22018,1610612739,CLE,Cleveland Cavaliers,0021800625,2019-01-11,CLE @ HOU,L,240,113,40,89,0.449,9,33,0.273,24,26,0.923,6,33,39,24,12,4,13,24,-28.0,42
22018,1610612739,CLE,Cleveland Cavaliers,0021800644,2019-01-13,CLE @ LAL,W,239,101,38,89,0.427,8,21,0.381,17,23,0.739,10,42,52,18,5,2,10,21,6.0,43
22018,1610612739,CLE,Cleveland Cavaliers,0021800662,2019-01-16,CLE @ POR,L,241,112,45,95,0.474,6,19,0.316,16,19,0.842,12,29,41,17,0,5,3,18,-17.0,44
22018,1610612739,CLE,Cleveland Cavaliers,0021800675,2019-01-18,CLE @ UTA,L,240,99,36,87,0.414,7,24,0.292,20,26,0.769,6,31,37,16,9,3,14,19,-16.0,45
22018,1610612739,CLE,Cleveland Cavaliers,0021800687,2019-01-19,CLE @ DEN,L,240,102,35,72,0.486,10,29,0.345,22,26,0.846,5,23,28,20,5,1,12,15,-22.0,46
22018,1610612739,CLE,Cleveland Cavaliers,0021800692,2019-01-21,CLE vs. CHI,L,240,88,31,87,0.356,6,27,0.222,20,29,0.69,11,27,38,16,8,4,14,18,-16.0,47
22018,1610612739,CLE,Cleveland Cavaliers,0021800707,2019-01-23,CLE @ BOS,L,241,103,38,87,0.437,13,30,0.433,14,20,0.7,15,29,44,20,4,4,20,18,-20.0,48
22018,1610612739,CLE,Cleveland Cavaliers,0021800722,2019-01-25,CLE vs. MIA,L,240,94,37,85,0.435,10,30,0.333,10,13,0.769,9,33,42,23,8,2,13,21,-6.0,49
22018,1610612739,CLE,Cleveland Cavaliers,0021800735,2019-01-27,CLE @ CHI,W,240,104,39,92,0.424,13,34,0.382,13,15,0.867,12,40,52,26,5,3,8,13,3.0,50
22018,1610612739,CLE,Cleveland Cavaliers,0021800749,2019-01-29,CLE vs. WAS,W,240,116,45,84,0.536,15,34,0.441,11,24,0.458,7,41,48,30,3,2,15,21,3.0,51
22018,1610612739,CLE,Cleveland Cavaliers,0021800780,2019-02-02,CLE vs. DAL,L,240,98,34,85,0.4,4,23,0.174,26,33,0.788,11,33,44,20,7,2,6,22,-13.0,52
22018,1610612739,CLE,Cleveland Cavaliers,0021800797,2019-02-05,CLE vs. BOS,L,241,96,40,96,0.417,9,33,0.273,7,8,0.875,15,32,47,21,6,0,12,17,-7.0,53
22018,1610612739,CLE,Cleveland Cavaliers,0021800819,2019-02-08,CLE @ WAS,L,240,106,36,96,0.375,12,38,0.316,22,25,0.88,17,35,52,21,6,3,14,16,-13.0,54
22018,1610612739,CLE,Cleveland Cavaliers,0021800826,2019-02-09,CLE @ IND,L,241,90,35,79,0.443,16,36,0.444,4,9,0.444,5,25,30,23,3,2,12,13,-15.0,55
22018,1610612739,CLE,Cleveland Cavaliers,0021800839,2019-02-11,CLE vs. NYK,W,240,107,38,95,0.4,14,44,0.318,17,19,0.895,17,39,56,20,6,2,18,16,3.0,56
22018,1610612739,CLE,Cleveland Cavaliers,0021800853,2019-02-13,CLE vs. BKN,L,315,139,54,120,0.45,18,42,0.429,13,18,0.722,18,39,57,35,7,4,15,37,-9.0,57
22018,1610612739,CLE,Cleveland Cavaliers,0021800867,2019-02-21,CLE vs. PHX,W,239,111,42,85,0.494,13,36,0.361,14,20,0.7,10,41,51,34,11,4,15,23,13.0,58
22018,1610612739,CLE,Cleveland Cavaliers,0021800885,2019-02-23,CLE vs. MEM,W,240,112,39,88,0.443,16,42,0.381,18,23,0.783,14,38,52,25,6,3,18,26,5.0,59
22018,1610612739,CLE,Cleveland Cavaliers,0021800898,2019-02-25,CLE vs. POR,L,242,110,37,89,0.416,13,34,0.382,23,26,0.885,13,27,40,22,4,1,7,20,-13.0,60
22018,1610612739,CLE,Cleveland Cavaliers,0021800924,2019-02-28,CLE @ NYK,W,239,125,41,80,0.513,14,34,0.412,29,36,0.806,8,32,40,24,5,3,11,20,5.0,61
22018,1610612739,CLE,Cleveland Cavaliers,0021800935,2019-03-02,CLE vs. DET,L,240,93,27,79,0.342,13,34,0.382,26,32,0.813,9,24,33,15,7,1,12,19,-36.0,62
22018,1610612739,CLE,Cleveland Cavaliers,0021800948,2019-03-03,CLE vs. ORL,W,241,107,36,83,0.434,14,43,0.326,21,23,0.913,9,35,44,20,7,2,11,15,14.0,63
22018,1610612739,CLE,Cleveland Cavaliers,0021800969,2019-03-06,CLE @ BKN,L,239,107,35,87,0.402,16,38,0.421,21,29,0.724,11,36,47,23,7,3,17,22,-6.0,64
22018,1610612739,CLE,Cleveland Cavaliers,0021800979,2019-03-08,CLE @ MIA,L,242,110,39,81,0.481,19,43,0.442,13,16,0.813,6,22,28,28,6,1,15,25,-16.0,65
22018,1610612739,CLE,Cleveland Cavaliers,0021801001,2019-03-11,CLE vs. TOR,W,241,126,44,94,0.468,18,41,0.439,20,21,0.952,11,40,51,27,8,1,12,19,25.0,66
22018,1610612739,CLE,Cleveland Cavaliers,0021801008,2019-03-12,CLE @ PHI,L,239,99,40,101,0.396,13,38,0.342,6,8,0.75,9,28,37,14,8,2,7,17,-7.0,67
22018,1610612739,CLE,Cleveland Cavaliers,0021801021,2019-03-14,CLE @ ORL,L,240,91,35,86,0.407,7,31,0.226,14,15,0.933,8,35,43,13,4,4,15,18,-29.0,68
22018,1610612739,CLE,Cleveland Cavaliers,0021801037,2019-03-16,CLE @ DAL,L,239,116,40,86,0.465,15,38,0.395,21,22,0.955,6,27,33,20,1,0,6,20,-5.0,69
22018,1610612739,CLE,Cleveland Cavaliers,0021801050,2019-03-18,CLE vs. DET,W,239,126,46,79,0.582,11,22,0.5,23,27,0.852,5,31,36,22,6,3,8,16,7.0,70
22018,1610612739,CLE,Cleveland Cavaliers,0021801065,2019-03-20,CLE vs. MIL,W,239,107,39,93,0.419,11,39,0.282,18,24,0.75,13,41,54,18,4,6,11,17,5.0,71
22018,1610612739,CLE,Cleveland Cavaliers,0021801081,2019-03-22,CLE vs. LAC,L,241,108,43,90,0.478,12,31,0.387,10,13,0.769,8,33,41,14,7,2,13,22,-2.0,72
22018,1610612739,CLE,Cleveland Cavaliers,0021801096,2019-03-24,CLE @ MIL,L,241,105,41,96,0.427,11,41,0.268,12,17,0.706,12,33,45,23,6,1,12,21,-22.0,73
22018,1610612739,CLE,Cleveland Cavaliers,0021801108,2019-03-26,CLE vs. BOS,L,240,106,39,80,0.488,9,28,0.321,19,25,0.76,3,33,36,24,4,1,14,21,-10.0,74
22018,1610612739,CLE,Cleveland Cavaliers,0021801129,2019-03-28,CLE @ SAS,L,241,110,45,92,0.489,12,29,0.414,8,10,0.8,14,35,49,18,6,1,14,20,-6.0,75
22018,1610612739,CLE,Cleveland Cavaliers,0021801136,2019-03-30,CLE @ LAC,L,240,108,41,92,0.446,3,23,0.13,23,28,0.821,14,22,36,18,11,0,11,16,-24.0,76
22018,1610612739,CLE,Cleveland Cavaliers,0021801160,2019-04-01,CLE @ PHX,L,241,113,45,99,0.455,8,22,0.364,15,22,0.682,18,30,48,17,5,3,9,24,-9.0,77
22018,1610612739,CLE,Cleveland Cavaliers,0021801178,2019-04-04,CLE @ SAC,L,240,104,44,81,0.543,11,25,0.44,5,9,0.556,10,40,50,20,3,1,20,13,-13.0,78
22018,1610612739,CLE,Cleveland Cavaliers,0021801191,2019-04-05,CLE @ GSW,L,240,114,43,97,0.443,7,30,0.233,21,23,0.913,12,36,48,21,9,1,5,11,-6.0,79
22018,1610612739,CLE,Cleveland Cavaliers,0021801196,2019-04-07,CLE vs. SAS,L,240,90,31,79,0.392,8,29,0.276,20,27,0.741,10,25,35,16,14,1,17,16,-22.0,80
22018,1610612739,CLE,Cleveland Cavaliers,0021801209,2019-04-09,CLE vs. CHA,L,240,97,40,89,0.449,11,30,0.367,6,8,0.75,14,27,41,24,3,2,14,18,-27.0,81
